timestamp,temperature,linear_time,normalized_time,regression_temperature
2025-05-26 13:59:00+05:30,28.3,829.0,54.333333333333336,32.93622275365093
2025-05-26 14:01:30+05:30,28.3,831.5,54.5,32.99717876556828
2025-05-26 14:04:00+05:30,28.3,834.0,54.666666666666664,33.05772750597863
2025-05-26 14:06:30+05:30,28.3,836.5,54.833333333333336,33.117865186092956
2025-05-26 14:09:00+05:30,28.3,839.0,55.0,33.17758806851822
2025-05-26 14:11:30+05:30,28.3,841.5,55.166666666666664,33.23689246696753
2025-05-26 14:14:00+05:30,28.3,844.0,55.333333333333336,33.29577474597063
2025-05-26 14:16:30+05:30,28.3,846.5,55.5,33.354231320585804
2025-05-26 14:19:00+05:30,28.3,849.0,55.666666666666664,33.412258656112414
2025-05-26 14:21:30+05:30,28.3,851.5,55.833333333333336,33.46985326780495
2025-05-26 14:24:00+05:30,28.3,854.0,56.0,33.52701172058757
2025-05-26 14:26:30+05:30,28.3,856.5,56.166666666666664,33.583730628769956
2025-05-26 14:29:00+05:30,28.3,859.0,56.333333333333336,33.64000665576418
2025-05-26 14:31:30+05:30,28.2,861.5,56.5,33.69583651380232
2025-05-26 14:34:00+05:30,28.2,864.0,56.666666666666664,33.7512169636552
2025-05-26 14:36:30+05:30,28.2,866.5,56.833333333333336,33.80614481435241
2025-05-26 14:39:00+05:30,28.2,869.0,57.0,33.86061692290286
2025-05-26 14:41:30+05:30,28.2,871.5,57.166666666666664,33.91463019401644
2025-05-26 14:44:00+05:30,28.2,874.0,57.333333333333336,33.96818157982698
2025-05-26 14:46:30+05:30,28.2,876.5,57.5,34.02126807961581
2025-05-26 14:49:00+05:30,28.2,879.0,57.666666666666664,34.07388673953647
2025-05-26 14:51:30+05:30,28.2,881.5,57.833333333333336,34.12603465234049
